langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
1 01101,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
111 000,2,3.0,3,3,0.5,0.5,1.0,0,0,2,0,0,0,0,True
1011 1 10001 0,4,2.75,5,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,2,0,0,1,1,0,0,False
0000100 1010000 011 01 0000,5,4.6,7,2,0.7391304347826086,0.2608695652173913,0.828055725379504,0,1,1,1,0,0,2,False
1001 111100 10001,3,5.0,6,4,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,0,1,1,1,0,True
1 100 0011 101000 0101111 1100 00,7,3.857142857142857,7,1,0.5185185185185185,0.48148148148148145,0.9990102708804813,1,1,1,2,0,1,1,False
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
011001 01010,2,5.5,6,5,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,0,1,1,0,True
111001 11100 00,3,4.333333333333333,6,2,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,1,0,0,1,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
11 0,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
01 1101100,2,4.5,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,0,0,0,0,1,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
00001 11 010010,3,4.333333333333333,6,2,0.6153846153846154,0.38461538461538464,0.9612366047228759,0,1,0,0,1,1,0,True
010 11101 110,3,3.6666666666666665,5,3,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,0,2,0,1,0,0,True
1 1010111 11100 1101110,4,5.0,7,1,0.3,0.7,0.8812908992306927,1,0,0,0,1,0,2,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
111 100,2,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,2,0,0,0,0,True
1011 110 01100,3,4.0,5,3,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,1,1,1,0,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1000 00,2,3.0,4,2,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,1,0,1,0,0,0,True
11110 0111 1010100 0010 0000,5,4.8,7,4,0.5416666666666666,0.4583333333333333,0.9949848281859701,0,0,0,3,1,0,1,True
111 011,2,3.0,3,3,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,2,0,0,0,0,True
0111111 101,2,5.0,7,3,0.2,0.8,0.7219280948873623,0,0,1,0,0,0,1,True
010 0,2,2.0,3,1,0.75,0.25,0.8112781244591328,1,0,1,0,0,0,0,True
111 10 011001,3,3.6666666666666665,6,2,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,1,1,0,0,1,0,True
10011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
110110 1 0,3,2.6666666666666665,6,1,0.375,0.625,0.954434002924965,2,0,0,0,0,1,0,False
1 0,2,1.0,1,1,0.5,0.5,1.0,2,0,0,0,0,0,0,True
1 101 100,3,2.3333333333333335,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,2,0,0,0,0,True
0010000 01101 0000011 00,4,5.25,7,2,0.7142857142857143,0.2857142857142857,0.863120568566631,0,1,0,0,1,0,2,True
00001,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
10 00000 111110 11101 110 0010 00,7,3.857142857142857,6,2,0.5185185185185185,0.48148148148148145,0.9990102708804813,0,2,1,1,2,1,0,False
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1111,1,4.0,4,4,0.0,1.0,-0.0,0,0,0,1,0,0,0,True
1001000 111 000 0010,4,4.25,7,3,0.6470588235294118,0.35294117647058826,0.9366673818775626,0,0,2,1,0,0,1,True
01 10,2,2.0,2,2,0.5,0.5,1.0,0,2,0,0,0,0,0,True
1 1111101 01000,3,4.333333333333333,7,1,0.38461538461538464,0.6153846153846154,0.9612366047228759,1,0,0,0,1,0,1,True
010010,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
110 0000 1010,3,3.6666666666666665,4,3,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,1,2,0,0,0,True
1 101 100111 00,4,3.0,6,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,1,1,0,0,1,0,False
1101 1 0101 010011 0,5,3.2,6,1,0.4375,0.5625,0.9886994082884974,2,0,0,2,0,1,0,False
0000 1 010010 0111111 0010,5,4.4,7,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,0,2,0,1,1,True
0011110,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
1 00011,2,3.0,5,1,0.5,0.5,1.0,1,0,0,0,1,0,0,True
10011,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
111 0100011 011111,3,5.333333333333333,7,3,0.3125,0.6875,0.8960382325345574,0,0,1,0,0,1,1,True
1001 100010 11 100111,4,4.5,6,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,0,1,0,2,0,False
110 011 0,3,2.3333333333333335,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,2,0,0,0,0,False
0011111 00100 01 1100 00,5,4.0,7,2,0.55,0.45,0.9927744539878083,0,2,0,1,1,0,1,True
110011 1 000 0111001 00,5,3.8,7,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,1,1,0,0,1,1,False
1101 101,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
0111 0 01001 00,4,3.0,5,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,0,1,1,0,0,False
10 11 101111,3,3.3333333333333335,6,2,0.2,0.8,0.7219280948873623,0,2,0,0,0,1,0,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1011000 10 11011,3,4.666666666666667,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0001 1001 0110 01101,4,4.25,5,4,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,0,3,1,0,0,True
1 000101 0010 0,4,3.0,6,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,2,0,0,1,0,1,0,False
010 0001 00000 0,4,3.25,5,1,0.8461538461538461,0.15384615384615385,0.6193821946787638,1,0,1,1,1,0,0,False
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
010 0001 001,3,3.3333333333333335,4,3,0.7,0.3,0.8812908992306927,0,0,2,1,0,0,0,True
1001 10 010000,3,4.0,6,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,1,0,True
11000 1011 00010 0001100 00,5,4.6,7,2,0.6521739130434783,0.34782608695652173,0.9321115676166747,0,1,0,1,2,0,1,True
1101 0011 100,3,3.6666666666666665,4,3,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,1,2,0,0,0,True
10001 10000 1001 100001 01 110100 1100001,7,5.0,7,2,0.6,0.4,0.9709505944546686,0,1,0,1,2,2,1,False
10011 1,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
1101 00100 1 1001111 11100 1010 00,7,4.0,7,1,0.4642857142857143,0.5357142857142857,0.996316519558962,1,1,0,2,2,0,1,False
1 0,2,1.0,1,1,0.5,0.5,1.0,2,0,0,0,0,0,0,True
1011 011 0000,3,3.6666666666666665,4,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,1,2,0,0,0,True
1111,1,4.0,4,4,0.0,1.0,-0.0,0,0,0,1,0,0,0,True
001 0111011 0101001 0001100 0,5,5.0,7,1,0.56,0.44,0.9895875212220556,1,0,1,0,0,0,3,True
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
1011011,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
00000 101110 000111,3,5.666666666666667,6,5,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,0,1,2,0,True
1101 00100 011 0100 010 0110010,6,4.333333333333333,7,3,0.5769230769230769,0.4230769230769231,0.9828586897127056,0,0,2,2,1,0,1,False
010 1110,2,3.5,4,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,1,1,0,0,0,True
10101,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
010 0100111 01 0010,4,4.0,7,2,0.5625,0.4375,0.9886994082884974,0,1,1,1,0,0,1,False
10111 01111 100,3,4.333333333333333,5,3,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,1,0,2,0,0,True
1100111 100101 00,3,5.0,7,2,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,1,0,0,0,1,1,True
1 111001 0101 01 00,5,3.0,6,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,1,2,0,1,0,1,0,False
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
110 0,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
1010101 001,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
1101 1100100 10101 001101 0,5,4.6,7,1,0.4782608695652174,0.5217391304347826,0.9986359641585718,1,0,0,1,1,1,1,False
10 01101 0010111,3,4.666666666666667,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,1,True
011010 001 0110100 0101 1010010 00,6,4.833333333333333,7,2,0.5862068965517241,0.41379310344827586,0.9784493292686189,0,1,1,1,0,1,2,True
01 10100 1101101,3,4.666666666666667,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,1,True
111 011 01100 10101,4,4.0,5,3,0.375,0.625,0.954434002924965,0,0,2,0,2,0,0,True
1010101 110,2,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,0,0,0,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
1 0 00010 0101 0010 00,6,2.8333333333333335,5,1,0.7058823529411765,0.29411764705882354,0.8739810481273578,2,1,0,2,1,0,0,False
11010 101,2,4.0,5,3,0.375,0.625,0.954434002924965,0,0,1,0,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1000001,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
011,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1 111100 000 1010001 1110 010,6,4.0,7,1,0.5,0.5,1.0,1,0,2,1,0,1,1,False
1111001 0,2,4.0,7,1,0.375,0.625,0.954434002924965,1,0,0,0,0,0,1,True
00110,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
100 11 11001 1110,4,3.5,5,2,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,1,1,1,1,0,0,True
0110 10 1 001010,4,3.25,6,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,1,0,1,0,1,0,False
1000 00011 1100 0101110,4,5.0,7,4,0.55,0.45,0.9927744539878083,0,0,0,2,1,0,1,True
1011110,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
01010 11111,2,5.0,5,5,0.3,0.7,0.8812908992306927,0,0,0,0,2,0,0,True
001 000 011,3,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,3,0,0,0,0,True
1111100 1 0111101 101,4,4.5,7,1,0.2777777777777778,0.7222222222222222,0.8524051786494786,1,0,1,0,0,0,2,False
0100 10,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
011001 100001 0011010 01 0010,5,5.0,7,2,0.6,0.4,0.9709505944546686,0,1,0,1,0,2,1,True
111110 1111 111100 10111,4,5.25,6,4,0.19047619047619047,0.8095238095238095,0.7024665512903903,0,0,0,1,1,2,0,True
1000110 0000,2,5.5,7,4,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,0,1,0,0,1,True
111110,1,6.0,6,6,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,0,0,0,1,0,True
101 0,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
0011100 00000 000 0100000 00001 01,6,4.833333333333333,7,2,0.7931034482758621,0.20689655172413793,0.7355085815538398,0,1,1,0,2,0,2,False
1 0111 1001011 10101 0011001,5,4.8,7,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,0,0,1,1,0,2,True
1110111 0,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
00111,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
001001 11,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
1111 1 01011 10001,4,3.75,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,1,2,0,0,False
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
10 000001,2,4.0,6,2,0.75,0.25,0.8112781244591328,0,1,0,0,0,1,0,True
101100 1101101,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
0 011000 01111 00,4,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,1,0,0,1,1,0,False
1001 111001,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0111 0100,2,4.0,4,4,0.5,0.5,1.0,0,0,0,2,0,0,0,True
1111 1 1100,3,3.0,4,1,0.2222222222222222,0.7777777777777778,0.7642045065086203,1,0,0,2,0,0,0,False
1011 1000 0001010,3,5.0,7,4,0.6,0.4,0.9709505944546686,0,0,0,2,0,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
11110 1 011000 0,4,3.25,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,2,0,0,0,1,1,0,False
1000001,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
1000100 1001,2,5.5,7,4,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,0,1,0,0,1,True
10110,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
00110 11,2,3.5,5,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,0,True
1 01011,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
01010 0111 10101 1110 00001,5,4.6,5,4,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,0,0,2,3,0,0,True
100000 111001 10011 01 010011 1101111 1100,7,5.142857142857143,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,0,1,1,3,1,True
110 01010,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
001011,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
10001 10 00101 0,4,3.25,5,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,1,0,0,2,0,0,False
10 101 0001 10101 11101,5,3.8,5,2,0.42105263157894735,0.5789473684210527,0.9819407868640977,0,1,1,1,2,0,0,False
001 1 0100000 10,4,3.25,7,1,0.6923076923076923,0.3076923076923077,0.8904916402194913,1,1,1,0,0,0,1,True
1 110 01001 0,4,2.5,5,1,0.5,0.5,1.0,2,0,1,0,1,0,0,False
001 1000011 0011 11101 0000,5,4.6,7,3,0.5652173913043478,0.43478260869565216,0.9876925088958034,0,0,1,2,1,0,1,True
111100 011,2,4.5,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,1,0,True
000100,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
1 101,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
1001 100 10010 0,4,3.25,5,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,0,1,1,1,0,0,False
00010 0110011 11111,3,5.666666666666667,7,5,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,0,0,0,2,0,1,True
0010011,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
11 1 0111001 1001 0,5,3.0,7,1,0.4,0.6,0.9709505944546686,2,1,0,1,0,0,1,False
101 00000 0100101 110111 001010 0,6,4.666666666666667,7,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,1,0,1,2,1,False
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
1 00100,2,3.0,5,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,0,1,0,0,True
1 01111 0011010 010 0,5,3.4,7,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,2,0,1,0,1,0,1,False
1101 10 100011 1110 111 01,6,3.5,6,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,2,1,2,0,1,0,False
10111 0001 1100111 110000,4,5.5,7,4,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,1,1,1,1,True
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
0100001 1,2,4.0,7,1,0.625,0.375,0.954434002924965,1,0,0,0,0,0,1,True
00111,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
0111111 1001110 110 1110,4,5.25,7,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,2,True
010110 11110 10101 111 10100 1001100 0,7,4.571428571428571,7,1,0.4375,0.5625,0.9886994082884974,1,0,1,0,3,1,1,False
1 0000111 100 010 001101,5,4.0,7,1,0.55,0.45,0.9927744539878083,1,0,2,0,0,1,1,True
01110,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10 10000 011100 101000 011110,5,5.0,6,2,0.56,0.44,0.9895875212220556,0,1,0,0,1,3,0,True
01 1110,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
101 100,2,3.0,3,3,0.5,0.5,1.0,0,0,2,0,0,0,0,True
110 101011,2,4.5,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,1,0,True
00111 01101 100 1000000 0010 0,6,4.166666666666667,7,1,0.64,0.36,0.9426831892554922,1,0,1,1,2,0,1,False
0110 11 00000,3,3.6666666666666665,5,2,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,1,0,1,1,0,0,True
0000001 1010,2,5.5,7,4,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,0,1,0,0,1,True
0101010,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
10 0111 0100 010001 0,5,3.4,6,1,0.5882352941176471,0.4117647058823529,0.9774178175281716,1,1,0,2,0,1,0,False
1001,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
10 01010 101000 010 110 0,6,3.3333333333333335,6,1,0.6,0.4,0.9709505944546686,1,1,2,0,1,1,0,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1111 11001,2,4.5,5,4,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,1,1,0,0,True
1011001,1,7.0,7,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,0,0,0,1,True
1011 11110 1001010 000 0101 010100,6,4.833333333333333,7,3,0.5172413793103449,0.4827586206896552,0.9991421039919088,0,0,1,2,1,1,1,True
0011,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
1 01001 100001 1010 010 0010 0100100,7,4.285714285714286,7,1,0.6333333333333333,0.36666666666666664,0.9480782435939055,1,0,1,2,1,1,1,False
100010 10,2,4.0,6,2,0.625,0.375,0.954434002924965,0,1,0,0,0,1,0,True
0100 01 11000 11111,4,4.0,5,2,0.4375,0.5625,0.9886994082884974,0,1,0,1,2,0,0,True
0010110 01100 1101001,3,6.333333333333333,7,5,0.5263157894736842,0.47368421052631576,0.9980008838722996,0,0,0,0,1,0,2,True
1 101,2,2.0,3,1,0.25,0.75,0.8112781244591328,1,0,1,0,0,0,0,True
11 10 00111 1110 10100 01111 1111001,7,4.285714285714286,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,2,0,1,3,0,1,False
1000 000000 0110 010 0,5,3.6,6,1,0.7777777777777778,0.2222222222222222,0.7642045065086203,1,0,1,2,0,1,0,False
1011011 100111 11111,3,6.0,7,5,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,0,1,1,1,True
001010,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
1101 001 111 11,4,3.0,4,2,0.25,0.75,0.8112781244591328,0,1,2,1,0,0,0,False
1111000 110100,2,6.5,7,6,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,0,0,0,0,1,1,True
110110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1001101 001 000 010 0,5,3.4,7,1,0.6470588235294118,0.35294117647058826,0.9366673818775626,1,0,3,0,0,0,1,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
100110,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
010110 1 10011 0110 1001 111 11001,7,4.0,6,1,0.39285714285714285,0.6071428571428571,0.9666186325481028,1,0,1,2,2,1,0,False
1111 11 1 000100 0010110 111110 01,7,4.0,7,1,0.39285714285714285,0.6071428571428571,0.9666186325481028,1,2,0,1,0,2,1,False
1101 1001 01,3,3.3333333333333335,4,2,0.4,0.6,0.9709505944546686,0,1,0,2,0,0,0,True
1 101011 00,3,3.0,6,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,1,1,0,0,0,1,0,True
1100100,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
011101 011001 0,3,4.333333333333333,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,0,0,0,2,0,True
11 0000,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
000110,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
110101 1011 00000 101101 01000 01,6,4.666666666666667,6,2,0.5357142857142857,0.4642857142857143,0.996316519558962,0,1,0,1,2,2,0,False
111100,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
110011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1 0010001 01101 01111 0011 00001 110100,7,4.714285714285714,7,1,0.5151515151515151,0.48484848484848486,0.9993375041688847,1,0,0,1,3,1,1,True
1101 1110 101011,3,4.666666666666667,6,4,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,2,0,1,0,True
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
0100010 101 10000 0,4,4.0,7,1,0.6875,0.3125,0.8960382325345574,1,0,1,0,1,0,1,True
11110 1010110,2,6.0,7,5,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,1,0,1,True
111 0001110 101 0011,4,4.25,7,3,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,0,2,1,0,0,1,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
0110101 0100101,2,7.0,7,7,0.5,0.5,1.0,0,0,0,0,0,0,2,True
110110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
01 1000110 0,3,3.3333333333333335,7,1,0.6,0.4,0.9709505944546686,1,1,0,0,0,0,1,True
11010 001 1010011,3,5.0,7,3,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,1,0,1,0,1,True
1101 11 1011 0011 0110111,5,4.2,7,2,0.2857142857142857,0.7142857142857143,0.863120568566631,0,1,0,3,0,0,1,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
0 00111 1110 00,4,3.0,5,1,0.5,0.5,1.0,1,1,0,1,1,0,0,False
0001 0011110 100001 00,4,4.75,7,2,0.631578947368421,0.3684210526315789,0.9494520153879484,0,1,0,1,0,1,1,True
000100 01010 10110 000 011 11001,6,4.5,6,3,0.5925925925925926,0.4074074074074074,0.9751190649408661,0,0,2,0,3,1,0,True
0011,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
1001000 0111 1010,3,5.0,7,4,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,0,0,2,0,0,1,True
1101 0 0111 1110 01101 100 001011,7,3.857142857142857,6,1,0.4074074074074074,0.5925925925925926,0.9751190649408661,1,0,1,3,1,1,0,False
1101 0100110 1101000 10011,4,5.75,7,4,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,0,0,1,1,0,2,True
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
1011000 10 110110,3,5.0,7,2,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,1,0,0,0,1,1,True
1001 0100 1,3,3.0,4,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,0,0,2,0,0,0,True
0100011 10100,2,6.0,7,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,1,0,1,True
0101010 0001 0101111,3,6.0,7,4,0.5,0.5,1.0,0,0,0,1,0,0,2,True
1100,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
011000 011001 011011 0,4,4.75,6,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,0,0,0,0,3,0,True
1011 0,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
11 0110011 1110101 1110 1001,5,4.8,7,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,2,0,0,2,True
